INN_key,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12
CETUXIMABUM,0.0,2.0927057590351437,0.0,1.7101912199808367,0.0,1.9019222873117259,6.093097803851392,5.2282105427291405,0.0,0.0,0.0,0.9480004785549638
CETYLPYRIDINII CHLORIDUM,68.74487973080392,25.3325004582987,34.71585222228951,15.469388815477167,4.106273272022297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CETYLPYRIDINII CHLORIDUM+MURAMIDASE,351.2739283432551,209.7317859486343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHELIDONIUM MAJUS*&,6514.803690887196,6747.889205611127,5940.610036506697,3354.1359203395705,2613.2494465222926,2338.5574865848903,2798.179537751391,3368.1539978010114,3477.132384957129,3938.0423137984444,4699.930675987919,5453.1529848559185
CHLORAMBUCILUM,90.99021685536049,97.01269137534847,137.63455979378398,105.93874333097753,106.83117896317745,103.80941627138253,115.88109492039172,122.1743266420442,114.33800082181132,117.05602896807012,114.6075402875223,102.42703814552915
CHLORAMPHENICOLUM,239399.23740020185,232160.84231888747,267038.11700687854,216929.33671031386,237450.5360261046,268737.17263177974,304156.04266936233,304984.6722524709,275658.2294720003,258795.41560066637,235103.1968566417,243146.49101446447
CHLORAMPHENICOLUM+HYDROCORTISONUM+METRONIDAZOLUM+NYSTATINUM,0.0,46.998588946025706,119.18869955692603,126.49107540324559,154.4784634379006,157.23506122322382,251.6782268090819,278.8846466353677,256.3396698539956,181.76237578649722,100.87882789009785,74.51187693057773
CHLORAMPHENICOLUM+LIDOCAINUM+METRONIDAZOLUM,808.7918142281512,902.7651487431166,788.664656366203,708.3315024757862,696.9958193745671,820.139312904706,748.2201477399313,817.6764556192256,823.6347419337754,881.9694109965292,896.7555862578465,911.0973664780149
CHLORAMPHENICOLUM+METHYLURACILUM*,202560.40899564122,191780.7633854623,195700.0348955409,175360.19090182552,192749.95530507492,221885.09002589618,248916.80180077493,253272.62201889956,234462.0657916211,219323.59080802006,205672.62881936092,208389.45682665537
CHLORAMPHENICOLUM+METHYLURACILUM*+SULFADIMETHOXINUM+TRIMECAINUM,8339.539569504777,7688.444488148478,8588.744351821426,6866.509771517773,7749.74043603284,8303.374096402878,9411.706153456902,9646.275327858106,9186.004996137057,8517.641859518211,7482.991678981118,8003.479863309432
CHLORHEXIDINUM,255699.23297451143,275601.57077558734,473168.97108113253,242757.96099025357,257309.9057822349,303208.0532805047,333949.85894380504,347697.36273913004,310094.8290400747,298637.41054551495,285291.2886145519,286282.79353446607
CHLORHEXIDINUM+CHLOROCRESOLUM+HEXAMIDINUM,16205.045865248218,16280.961599704888,14735.192138645605,14331.816521173563,15055.05677857131,15894.831335864888,16889.271733075137,17497.823602218716,17491.51024890896,17814.17271763654,17376.53984399398,15375.03149645532
CHLORHEXIDINUM+DEXPANTHENOLUM,30005.77306148183,29153.219516677756,29125.08368700288,26001.619229431362,31913.121869542527,45568.49498779984,47214.72928857407,43439.02413536184,34238.96221896042,30514.719292007678,28992.46475661386,29735.398934467183
CHLORHEXIDINUM+LIDOCAINUM,6072.0229048673245,3094.592890889287,5178.870700768257,0.0,0.0,0.0,0.0,0.0,5200.131170948976,7424.216072245851,5273.723814344759,6326.494229085287
CHLORHEXIDINUM+LIDOCAINUM+TYROTHRICINUM,89318.12993389412,90647.14202794302,85520.08024883372,56885.036971197835,52589.0660947407,51757.69753922657,53137.267640466824,62521.40786711062,86768.0825940772,81773.85172130205,70785.9375687335,82545.01359233022
CHLORHEXIDINUM+METRONIDAZOLUM,55863.380863124126,53098.68163322994,52198.791078044815,44574.25826262691,44820.63243902278,44474.11380886969,49612.56613347741,57371.481621893785,55074.05284135711,52855.00064565796,54338.89731782883,56643.33228429576
CHLORIN E6*,0.03532679794022729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020415921981565596,0.020353425413558144,0.0
CHLORMADINONUM + ETHINYLESTRADIOLUM,6039.043684602284,5619.1420679298335,6118.966301793874,4638.368016087106,4806.875314723694,4749.015880834964,4924.87586092598,5258.259772200795,5132.183628422648,5552.154240602127,5359.996257547713,5684.316998306183
CHLORNITROPHENOLUM*,5120.247160178398,4580.763050829914,4763.002494554241,4042.639180736812,5103.572460885983,5954.029816208431,7174.078431669501,6855.59925524147,5770.058645302156,5438.524488553817,5628.5514943582575,5731.540230204924
CHLOROBUTANOLUM+CHOLINI SALICYLAS+HEXETIDINUM,137262.90636964954,133081.52359866232,130398.17430746295,83888.59820009388,73562.1610397891,63891.9846371357,65843.33204060343,81846.66888896805,138680.7304932502,138448.73070226633,125205.6349950697,135046.54055490287
CHLOROPYRAMINUM,87913.1581153527,81078.6636715347,95370.90953959787,79056.17965716588,85169.51237433785,97548.91197119298,92468.48427179459,105912.7323353934,91876.76660939,82912.36625170479,77873.67858867417,87484.87188136722
CHLOROQUINUM,20.612493616387923,38.248758049809595,91.43780632897264,112.51068168472877,107.59381870175932,124.02236504780946,129.4624388570752,151.92293463691345,134.7793679932098,132.13615141067248,111.92561487706834,41.09802238261071
CHLORPHENAMINUM+COFFEINUM*+DEXTROMETHORPHANUM+PARACETAMOLUM+PHENYLEPHRINUM,34706.71589637158,26077.440649964858,27849.82227862443,9703.014207337019,3853.585176092036,539.2625768809885,1291.765123297093,6314.7297862149135,28260.155742334107,35967.399933014414,25668.76471134359,28227.20195979187
CHLORPHENAMINUM+COFFEINUM*+PARACETAMOLUM+PHENYLEPHRINUM,267250.7412612982,245261.6503795248,273093.4881944173,143966.1325666425,100832.89138473386,74523.16575951816,78709.23577965678,112068.69351607889,241738.95862552777,291255.41643339803,257478.90440000544,253631.86209360263
CHLORPHENAMINUM+COFFEINUM*+PARACETAMOLUM+PHENYLPROPANOLAMINUM,82443.01424631457,84092.83953926737,87597.79216012587,83947.37984330894,82458.5635763516,84595.82534928201,83613.45795412255,84133.61122449127,94035.59622728248,100645.59461601169,97057.87771349134,99365.85017797127
CHLORPHENAMINUM+DEXTROMETHORPHANUM+PARACETAMOLUM+PHENYLEPHRINUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18296386255350436,0.0,0.0
CHLORPHENAMINUM+PARACETAMOLUM+PHENYLEPHRINUM,148750.80740593572,116992.31547493127,111022.93939270065,58445.02558948908,41171.48560949275,24954.70628806864,25359.4806935023,39815.55128042214,102005.82601253095,133869.47966079094,125261.14004197187,125088.56660948954
CHLORPHENAMINUM+PARACETAMOLUM+PSEUDOEPHEDRINUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4029308101566956
CHLORPHENAMINUM+PHENYLEPHRINUM,43316.8419659781,45000.26445179683,40641.49387184944,29172.68203928911,28020.52200463848,22254.602208315573,21336.80100265486,26170.6162695239,46691.54391441674,49733.80226172864,45937.86277097575,54973.39100977106
CHLORPROMAZINE,15621.149952500838,15695.111016035597,16719.786928588663,14154.879847709133,14064.741523068638,13879.564916855219,14423.079843147523,14697.438625320267,15356.641770579425,15631.449660770686,15883.018258647426,16532.4568288254
CHLORPROTHIXENE,5279.65885626083,5274.684332378449,5912.361828637921,4477.508941010881,4557.249746274627,4446.429505851003,4671.434428877483,4812.956282664047,4936.721681058676,5191.341915139761,5159.603217770006,5432.113375239582
CHLORQUINALDOLUM,2154.868315939286,2394.128881394796,1742.8473478742362,1095.6337351728203,1137.7092591267192,1224.0520924048706,1620.2551731424237,2001.190851847498,2304.9110089265896,2339.2051487048943,2462.714874642571,2411.993069507743
CHLORQUINALDOLUM+METRONIDAZOLUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHLORTALIDONUM,5912.168753673568,5996.302034382865,6034.32096353491,5488.866411441153,5649.910674350755,5610.24358926304,5635.40462577748,5552.538959573635,5535.4871311951665,5804.303573077,5970.621031167073,6104.943702223738
CHLORZOXAZONE+DICLOFENACUM+PARACETAMOLUM,700.9391486753788,769.0085652401101,842.5558595366299,1207.8306560185806,1043.9330542488756,1166.5911338778462,1412.3969586257572,1405.922179468821,1074.3037171880064,1320.8015084080898,1431.7579024288907,1476.8439786902663
CHOLE MEDICATA CONSERVATA*,3636.6407888159333,3737.591166558059,3632.672683366931,3191.493911429198,3685.9101084941835,3608.989880761343,4143.29291319024,4219.664553748531,4125.579080810332,3986.7275170749454,3932.533880701807,3600.3397862184665
CHOLE MEDICATA CONSERVATA*+HEMICELLULASE*+PANCREATINUM*,3435.48727260321,2951.740210220821,3114.653618497738,2198.390603302101,2047.94404932842,1898.4210643323036,1967.8489345182388,2007.6446888498158,2212.0203504979054,2242.2279379992065,2579.8902661830753,2936.415586912999
CHOLINI ALFOSCERAS,63719.5013132597,65141.02182626807,60343.56095659698,52053.23858078229,56754.85020005275,55707.562215391335,55437.560547584384,55956.38113326103,58434.36312172454,61992.03743241754,64352.196800894155,64412.656615597654
CHOLINI SALICYLAS,2561.765405277646,2008.5934366623765,2152.6931228982526,976.2713330150434,1106.3939622365683,1125.6053267418786,1542.6652794742188,1793.0813027881816,1902.7789825674433,2286.294387518942,2132.8679726082346,2649.591701807759
CHOLINI SALICYLAS+CETALKONII CHLORIDUM,13960.109167032133,13222.34459573605,12389.87497943272,10819.318127123594,11153.764286009831,11342.813653852356,12461.092388859914,13264.887417599497,12281.556281324702,13097.221813038403,13424.460679142898,13798.227812760033
CHONDROITINI SULFAS*,22950.092261971808,25130.14932829761,25449.096592805883,17918.059215860118,19996.112925751142,18389.52550511158,19397.52198004754,21597.235171443946,23841.0661360087,26775.157719108123,26935.11099703528,24720.160830824625
CHONDROITINI SULFAS*+DICLOFENACUM+GLUCOSAMINUM,16927.332574252294,16971.407804260445,17948.576457730716,15163.806649970667,16872.941273226374,16571.029841294672,17197.341965213058,16927.6525338115,16945.433458153995,17954.335467091732,17371.61394370566,16760.219194460544
CHONDROITINI SULFAS*+GLUCOSAMINUM,35914.265324083,38402.04018525127,40281.25492775632,31537.481175330817,32969.43422696083,31250.77992183529,31420.960131305284,32738.465552451722,33915.01634293931,40103.58662889982,39952.37811123866,37953.214950680165
CHONDROITINI SULFAS*+GLUCOSAMINUM+IBUPROFENUM,8551.171875170243,9223.03198590593,10546.844930065465,10112.38294096409,10695.206205253982,10022.149272256887,9653.956981430201,9733.71400433985,9904.679678238557,10616.995472928515,10015.456164251473,9394.875572880832
CHONDROITINI SULFAS*+LEVOMENTHOLUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.2758092355532,0.0
CHORIOGONADOTROPINUM ALFA,395.59902257383123,395.63764678281063,327.2850903011471,312.07518926696946,329.1610125907805,315.17741540098234,351.1386818002969,385.98903907090164,388.01986903853856,425.43947716380126,364.74530781516444,397.6325164874081
CHYMOTRYPSINUM,519.9468512162689,544.8501602674194,506.15563357113456,363.33923827690234,391.4385481043116,474.4560220290342,491.8908272316076,546.1550974564614,567.9205396991399,537.0393195560778,539.0591695044232,569.110675525895
CICLOPIROXUM,1085.4403671910782,1065.3264657856475,1052.0704613048147,1025.9219743636609,1094.53470145425,1113.843999770233,1140.2301550665318,1099.8605959470829,1067.9864652950355,1022.35707741691,960.2858837579217,977.8056454742431
CICLOSPORINUM,920.127257046352,948.5095597625732,939.7376282762001,830.9951094277519,810.5693206896434,747.1861160398068,847.4453786605878,905.4954150978629,923.934470588333,1080.8355413213594,1141.3086242484305,1260.0105169307376
CILOSTASOLUM,9977.871583450342,9893.416253564332,10328.949932528545,8671.779218572936,9235.043390281468,9374.419470521316,9384.655477586211,9439.429026111151,9431.88380780412,9703.643576031518,9726.114133486455,9930.394522323428
CIMICIFUGA RACEMOSA*&,10394.285690724735,9985.49428296089,9924.889824713138,8289.396126078258,9192.308635133677,10260.025710341337,11021.996838470788,11937.08680893767,10492.0930532745,9895.661516707285,9897.872555416838,9991.534454347806
CINACALCET,32.8086346032485,31.902051502957363,30.944746512027052,30.61646400858537,36.55459949513462,30.39346937367659,33.48572676581276,27.167894168824276,47.937989580536076,44.37122739920811,37.2857791434483,32.73458202814305
CINCHOCAINUM+DEQUALINII CHLORIDUM,252941.49718536707,227391.69608024516,228240.1782470507,122261.61023139815,97844.83926977919,72010.63715138695,67926.24690757623,102012.60336343071,234023.2911790174,271809.4912823896,233929.05881599046,283813.2070937741
CINEOLUM,1503.1409870735731,1509.9780021160263,1125.039903230289,706.6769132019989,494.3372102596669,361.73773698610137,311.98884744754935,426.97682489700753,931.2742959368743,1600.4865618490676,1614.6238636591224,1546.3655941874667
CINNARIZINUM,120463.0476862423,120005.089214234,127175.03468436288,97563.91170820143,101408.92317500775,100708.9653961883,106904.21102086818,113750.25376834761,115884.05261406663,118407.39913837732,119141.91940556138,122447.98506704408
CINNARIZINUM+DIMENHYDRINATUM,20743.787692941434,22832.69824102738,23220.627299946264,20856.779167531495,22193.44928204981,23255.680394114574,23128.03070421652,25056.268772748193,23979.538648023667,22802.383568694164,22662.297725680688,21825.684871720034
CINNARIZINUM+PIRACETAMUM,37075.490838379126,36861.38935602709,37015.08749645833,28751.162935116176,29599.961812355326,28028.801840459513,30563.257189255724,31939.059594605555,33780.545245198286,35923.02389198533,35304.19333572785,37149.74901703471
CIPROFLOXACINUM,164408.72130462626,158700.3032064701,164653.94891838703,125030.53167836236,125251.45207678438,135047.6689859638,155181.40430374912,157737.4827484192,164427.86009459704,179593.3817619811,168719.87848633007,174177.1408562511
CIPROFLOXACINUM+DEXAMETHASONUM,26579.434857946842,25021.4404637865,25139.299855710247,21504.575876501265,21807.645600386088,22992.20308674596,24562.226383085872,24868.576327409817,25105.57159012099,25058.98750754194,26190.37354873071,28328.241688933747
CIPROFLOXACINUM+ORNIDAZOLUM,10835.708730198037,11075.763471425102,9613.629229452594,7565.762200920437,8283.208143140557,8627.829661962496,9861.044442065897,10021.581831194462,10271.07370754316,11214.143973667968,11623.425351613656,11189.786419016054
CIPROFLOXACINUM+TINIDAZOLUM,9233.335057890956,8798.82967364773,8396.954456333728,6168.014572563101,7014.355355627176,7948.032272159018,9598.075295465067,9630.306404190487,9103.5143812514,9076.883852980707,8919.84972044473,8864.367904496528
CISPLATINUM,504.7214558562835,443.3569236097006,512.8936146782305,418.5604843988504,279.7122970411422,435.04766402077206,487.18947447027153,680.3984396956675,654.5767287417802,717.7088768444667,419.6413121924116,528.4959773365637
CITALOPRAM,463.84463451758796,463.4254092781632,511.6047208343309,434.0276618269729,472.54910636879424,436.77895374995893,480.8831234025983,475.93435087241755,480.7348245959807,508.6506953225389,499.19448365149316,503.2094060623643
CITICOLINUM,101243.18056672647,105830.39666216455,100793.17249100182,83381.76410655845,89705.63795149053,86971.51837992303,87669.7612751558,91037.49614382883,96352.74859125406,103735.03190168104,108998.51670250944,107540.16749565893
CITRULLINUM*,1929.3653897361946,1986.2861243548045,1699.106200907709,1361.5037510080485,1313.5348799463363,1337.190471954983,1505.0280344199157,1634.3663732498787,1691.0729331718649,2074.98566996747,2070.1433482619695,2001.5881797555867
CLADRIBINUM,0.2798139627930211,0.2751605771875478,0.2704799359440693,0.2657774901901868,0.26105760082798113,0.2563237565791167,0.25157874842092554,0.9228248091352728,0.24206372494765083,0.23729692483845355,0.23252555199199598,0.22775052095573012
CLARITHROMYCINUM,39903.48334073165,36459.172191698046,35450.96426346866,15970.596111882664,8064.465381611353,4026.064988391808,6263.048464813676,7821.055036948669,19176.48248565416,40296.80503561605,38318.47246658306,35500.27140235416
CLARITHROMYCINUM+LANSOPRAZOLUM+TINIDAZOLUM,3279.8458588188146,3194.9297778214873,2632.1134543962276,1903.9341370286238,1913.8548245071443,1711.8063158625641,1953.7544503195036,2126.887499257659,2282.9468797807863,2575.776525571892,3128.9303835773794,3374.231611354374
CLEMASTINUM,12420.447613099172,11627.48536369655,13297.52590810333,10656.973087557624,13191.067975049924,15173.277428972635,14401.602136039672,16892.87744562217,14369.149237217041,12281.832214421805,12836.123340114487,13421.796584597501
CLINDAMYCINUM,29286.14600423416,29889.81774344476,27835.317184493706,25206.55038701332,27051.42459870949,28717.03201774689,31298.182802657273,31684.554680266046,30842.618632033536,31859.18824312799,30703.896381684026,29277.41894220932
CLINDAMYCINUM+CLOTRIMAZOLUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.165555835228796,0.0
CLINDAMYCINUM+MICONAZOLUM,49.77538349897648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLIOQUINOLUM+FLUMETASONUM,5004.023396252827,4857.773208886536,5066.225149185224,4219.678391615893,4411.239475752148,4509.935633252874,4524.420249445172,4670.913632590732,4257.6844292989,4256.711156857153,4408.6114290954765,4779.4565370778555
CLOBETASOLUM,44932.45390212775,43777.46192342683,46189.99001626495,40380.75816633426,42457.92716218856,41516.31563467082,40019.12888845546,39864.22916728201,38567.15266614208,38540.611941028976,39726.387436737314,41814.73670910283
CLOMIFENUM,893.876802758947,812.5695113789247,757.9442270940232,648.4213484852188,692.0811944172912,696.1408199820656,786.5490692530017,843.6738174888671,846.6733648966756,903.4899516420389,933.785369857446,827.7006532488882
CLOMIPRAMINUM,2404.2920554238262,2118.762706982858,2260.813217338169,1757.8980147305047,2151.540241752458,1963.1388124781065,2164.59045816671,2344.4069638256797,2544.22375746094,2797.783981477234,2771.776149798355,2982.045473563337
CLONAZEPAMUM,780.3267069980543,771.7930101522072,751.1508720142341,590.9611808425611,704.4374472439282,622.8008797037268,670.6460450102709,694.8441965942114,707.567537200069,793.2758290234602,868.2948818208783,942.3565433975182
CLONIDINUM,9813.563946091142,10318.523251046752,10842.418082807932,7009.8823650344,7096.914525202894,5408.218569416314,4700.707203472404,4847.442997879046,6341.207594618698,9723.014953574722,10216.384636636285,11020.995127598122
CLOPAMIDUM+DIHYDROERGOCRYSTIN+RESERPINUM,8105.708013745937,8837.078105267408,9876.297175428183,6666.899028500398,6671.6295079017655,5777.9996883664535,6070.732429681802,6321.2288196776735,6629.709328617969,7203.242732713799,7889.278052934059,8439.104906053864
CLOPERASTINUM,5.690638366147426,1.2358698149873248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2022173557129214,0.0
CLOPIDOGRELUM,223676.40123065605,267641.79725373426,238620.96085212426,173050.97254706034,199826.51233371536,184395.76940750337,184167.63480406758,178102.28490726935,201901.98978177665,232047.27428902435,245907.1439473752,257188.66949927437
CLOTRIMAZOLUM,162354.01891094318,151383.36612520445,155128.85942881685,134660.87960391017,148778.63247618824,162877.38870621411,170723.94762243814,175496.37868762077,156679.0182719703,156002.35707165327,154717.91284360306,155988.74219336628
CLOTRIMAZOLUM+HEXAMIDINUM+PREDNISOLONUM,5.425295321048093,4.2977594007543605,7.26660579650048,7.287358045078484,4.53923497592199,0.0,0.6080681258837362,1.678428436509511,0.2867918169912351,0.0,0.0,0.3475108272725578
CLOTRIMAZOLUM+METRONIDAZOLUM+NEOMYCINUM,13.83491480854284,6.934861177316037,3.4950069358522384,3.502512206198843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLOZAPINUM,18243.86249706278,18811.92743723073,21010.055570971082,17152.277059569376,17424.420832054006,17098.567631647715,17849.623252928686,18210.927931559458,18845.961856070084,19580.270777284586,19920.615695862187,19918.55261233027
CLYCINE MAX&,0.0,0.20209379315274842,0.2242495944049289,0.2322213040368483,0.0,0.0,0.24936472086047257,0.0,0.0,0.0,0.0031964630417701465,0.0105553479877218
CMP DISODIUM SALT*+UMP DISODIUM SALT*,28839.8663992783,29325.478390987395,26278.82459007849,21898.205355075173,24647.129372796335,24206.93399269707,27316.38469434148,28498.593461380817,28570.490680736104,29950.605861944132,29657.59101263438,29594.55893891038
CO-TRIMOXAZOLUM*,56738.12406712913,52101.17891892234,54724.92008521383,31436.65110310393,25810.54560227292,21292.940486465013,26511.69967867558,28822.16271730095,44696.806833058145,55095.851410520816,51517.75395734786,54325.07687966638
COBIMETINIBUM,0.0,0.0,0.0,0.9401896522466946,1.308098323199542,0.0,1.6278020302663352,0.0,0.0,0.0,0.0,0.0
COCARBOXYLASUM,7999.840187547449,8334.44716477915,8310.56186354145,5852.2599395282305,5395.42431729459,4495.466136484616,4166.229908813575,4660.291643653681,5352.237348502703,7089.709829358859,7968.284131020723,7507.42028932715
CODEINUM*+CHLORPHENAMINUM,0.0,0.0,0.0,32.61089676315342,156.66477274461647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CODEINUM*+COFFEINUM*+METAMIZOLUM NATRICUM+PARACETAMOLUM+PHENOBARBITALUM,89508.60013629691,84537.87061416767,94422.5536196175,79554.55452626747,81687.51303905757,80781.31067768083,88002.2022858455,88778.42356507463,85278.5886318149,87232.22959669081,85872.58616479556,91253.83525596766
CODEINUM*+COFFEINUM*+PARACETAMOLUM,3768.0297599580613,3192.135603291475,5241.344100853455,2432.2679217982886,2330.3228014494016,2574.620928065542,3945.7484522537025,5333.216694499479,6199.10391119135,9335.685507440096,7008.113407334341,5638.7799501449845
CODEINUM*+COFFEINUM*+PARACETAMOLUM+PHENOBARBITALUM+PROPYPHENAZONUM,35334.466191826374,35940.46713178786,36222.387724890206,34915.45938847635,35974.35466902213,36428.418685679535,37639.954501643,39303.47242694722,39124.507256125165,40313.503443983136,38161.51222258713,39993.70266239986
CODEINUM*+COFFEINUM*+PARACETAMOLUM+PROPYPHENAZONUM,0.9160105563720804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.364247463989646,0.0,0.0,0.0
CODEINUM*+IBUPROFENUM,1019.7509780928812,1072.388187440975,1087.1550061605083,872.331453782909,994.6558488630337,980.5668940279963,1010.1697567735552,1093.7921462206798,1110.4323860342927,1175.351483696069,1166.7091963136004,1143.8720931390997
CODEINUM*+MORPHINUM*+NOSCAPINUM+PAPAVERINUM*,612.2386101419424,636.0374108342228,658.5297341203968,679.7610038707703,699.7693727621331,718.7018858374355,736.6206358874808,753.5509110635315,769.339335109288,784.3180005812643,823.0625954081497,1078.752523122199
CODEINUM*+MORPHINUM*+NOSCAPINUM+PAPAVERINUM*+TEBAINUM*,5.290183251242972,0.0,121.24597593292452,50.78341286776421,83.84988517195706,74.70518577163259,42.024749007694176,14.520922352864716,0.8311837853223167,97.18911568760946,2.7599839657606253,121.12480134460269
CODEINUM*+NATRII HYDROCARBONAS*+THERPINI HYDRAS,163303.94263484166,110089.79660000878,119388.94365722162,77805.06158807108,99164.40701782986,101052.23724671607,145339.82571490426,131909.38997453393,99525.6324673169,117761.43554662242,169587.53069514612,109356.18149904416
CODEINUM*+PARACETAMOLUM,144.20674300569664,128.8117993177407,128.86662030513645,134.28445303281347,104.87229515271565,136.13734478639788,113.18536043110413,107.47094888462962,129.28979558521053,134.0688488834357,143.0504674597763,140.47853825860935
COFFEINUM*,42919.95498742545,44856.00577124871,44716.052193750475,38356.37592719508,42865.779109393916,52775.05265059619,58649.63927900118,60232.99077716835,49666.41337114527,44542.09964176998,42503.697653712916,44767.472258710455
COFFEINUM*+IBUPROFENUM+PARACETAMOLUM,45439.19723260042,42485.31294630379,44664.23425469353,38173.905238832405,40130.81916357055,42422.861040788135,47296.78567998927,50496.92012877723,46095.67482523467,44887.90731982768,42646.36405292915,44814.1553768374
COFFEINUM*+INDOMETACINUM+PROCHLORPERAZINUM,0.494865857403156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4866880728499188,0.06433986732138518,0.0,0.0
COFFEINUM*+METAMIZOLUM NATRICUM,4891.714232050365,4705.75693831881,5334.110855931507,3714.96934261961,3915.2830845680337,4871.275030724719,5337.401540248012,5748.484900464588,4951.174541235795,4630.004406450702,4443.772051220571,4935.251119634411
COFFEINUM*+METAMIZOLUM NATRICUM+THIAMINUM,41659.42207634777,41779.414269388035,43006.984116068066,34545.55168565996,35425.27103358131,36702.12380416624,40548.45891288202,40639.3342921025,40627.81548772674,42980.976536473965,39681.0130677196,42305.54798496395
COFFEINUM*+NAPROXENUM+SALICYLAMIDUM,102.84389948462865,114.22857978380799,103.37558904385497,79.04581081672625,62.053684476780575,32.803227429658804,36.23405621071973,31.621406528554218,33.86415230632362,44.98282377103115,41.641624638329944,32.700448438090405
COFFEINUM*+PARACETAMOLUM,175639.94958725458,178915.18555207603,211138.80861279124,146064.91815022135,143293.2136690235,158407.35197292318,160928.25170490102,176090.58537934124,164416.4066077515,175694.84107933764,154417.22214546465,177769.34568722424
COFFEINUM*+PARACETAMOLUM+PROPYPHENAZONUM,36.08035034649895,41.57250958021462,17.322116659413126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COLCHICINUM*,7153.199655027485,7265.227603609765,7581.629097902093,7346.975028762465,7543.678108877268,7443.1457083956175,7438.718123436806,7267.448390896265,7013.610540290338,7207.738195232103,7140.0926546120245,7336.956957542467
COLECALCIFEROLUM,55546.426041425315,45813.486176688566,39034.45485316812,21986.16236262074,14981.191738451793,6999.044207385602,5772.174350801607,9056.099433803376,27916.532068473756,50294.09114447902,59537.52097355221,56767.90100507971
COLESTYRAMINUM,208.34487814251483,212.42100389743084,187.29382592398105,183.4944049678386,183.31878962554202,184.34941877432217,186.8146435159637,191.3543447318943,194.9756271272562,185.3485744661631,204.010053759906,216.5855586175177
COLISTIMETHATUM NATRICUM,118.3286167098871,99.29536147831355,102.01629438669185,63.42737780703153,61.50298163694041,76.01220179450478,72.56831501419316,71.6231426835812,116.24814191272858,199.44207838968373,187.75516466488494,237.02357077868305
COLISTINUM,84.67505575543098,118.29022277163116,93.96409253352158,74.8917244919642,98.19556620764851,84.76837572912626,57.388759495238716,53.255202657058916,53.96649333544536,59.08846202708474,64.95297312932652,79.44911816005022
CONVALLARIA MAJALIS/TRANSCAUCASICA UTKIN EX GROSSH./KEISKEI MIG.*&,3882.436464173429,3639.636332833087,3373.240176036978,1893.0605950578902,1893.7168611049742,1328.1324818269181,1122.5907894899815,1173.6405497471073,1707.7515899685923,2910.9384461562213,2930.856027511682,2858.4792977765874
COPPER GLUCONATE*+FERRI GLUCONAS*+MANGANESE GLUCONATE*,6361.859166989914,6597.9836926914695,6349.7390116689385,5352.625765267143,5475.810066561934,5715.153606013991,6077.942135991865,6354.71505839039,6041.3530947254385,6207.597222209702,6532.276222613339,6747.930321352477
CORIANDRUM SATIVUM*&+HELICHRYSUM ARENARIUM*&+MENTHA PIPERITA+MENYANTHES TRIFOLIATA&,1353.9066006385426,1353.2736186273307,1282.7005343798505,886.3753683433561,735.6901368756495,504.2452530629738,541.7574473743222,615.8049041848902,733.9113709948344,900.7570458042787,992.3500870133236,1089.0966213420486
CORIFOLLITROPIN ALFA,27.779689511306174,31.907151269822236,47.86311256327026,24.846673484663867,37.79231410841392,85.96481849404914,23.220013889192494,29.535362091942353,34.428432540777415,46.905280786480645,57.8327512696784,32.23071954287178
CORTEXINUM*,130.03939957830804,11.40815114518487,36.61382270526555,0.0,17.794609106380552,0.0,0.0,0.0,0.0,27.80828910595821,25.292114340381445,0.0
CRATAEGUS L.*&,488356.78484991076,458683.7621292312,527410.6632152044,330715.1545465003,424118.5264740548,411583.0200786153,382424.3762247814,427369.52320423146,392692.8088503091,468544.28622968844,478607.7741957092,513612.0858310434
CRATAEGUS L.*&+GINKGO BILOBA*&+VISCUM ALBUM*,2950.5295457773054,3465.4783629485155,2836.6772967077122,1960.164323737298,1689.1866253831945,1357.8343467221403,1472.151603815525,1950.3752895124617,2482.696518092239,2958.423780978291,3389.5010713093598,3249.006383596442
CRATAEGUS L.*&+HERBA MELISSAE+HUMULUS LUPULUS*&,0.0,0.0,0.13135892042899575,0.0,0.0,0.0,0.08347683052195422,0.0,0.0,0.0,0.523862775843071,0.0
