ATC4,INN,sales_2022,sales_2023,peer_share_2023,peer_share_2022
R01A D Corticosteroids,DEXAMETHASONUM+NEOMYCINUM+PHENYLEPHRINUM+POLYMYXINUM B,181855.84,241574.57,0.09568130099075821,0.10116328647506925
R01A D Corticosteroids,FLUTICASONUM,2414.0,1938.4799999999998,0.000767780682977372,0.0013428668199537458
R01A D Corticosteroids,FLUTICASONUM FUROAS,136691.28999999998,160642.34,0.06362618418569353,0.07603902150690771
R01A D Corticosteroids,MOMETASONUM,1357026.17,2038000.7000000004,0.8071982013507297,0.754890396645365
R01A D Corticosteroids,MOMETASONUM+OLOPATADINUM,51350.82,46825.759999999995,0.018546445665539237,0.02856558092602204
R01A X Other nasal preparations,CYCLAMEN EUROPAEUM/CAUCASIUM*&,10341.869999999999,6.82,2.8389627557350242e-06,0.004531821424149663
R01A X Other nasal preparations,EUCALYPTUS VIMINALIS+GUAIASULENUM*+MENTHA PIPERITA+PINUS SILVESTRIS+THYMOL+TOCOPHEROLI ACETAS*,9991.15,0.0,0.0,0.004378135445706909
R01A X Other nasal preparations,EUCALYPTUS VIMINALIS+MENTHA PIPERITA+PINUS SILVESTRIS+THYMOL+TOCOPHEROLI ACETAS*,316341.93000000005,331364.80999999994,0.1379372953300898,0.13862146166320535
R01A X Other nasal preparations,FRAMYCETINUM,259151.25,340047.23000000004,0.14155152802945187,0.11356042832148978
R01A X Other nasal preparations,MUPIROCINUM,34852.21000000001,39621.03,0.01649305403429033,0.015272285568950605
R01A X Other nasal preparations,NATRII CHLORIDUM*,716389.1399999999,707973.46,0.29470825293091785,0.31392269025622566
R01A X Other nasal preparations,SILVER PROTEINATE,251735.01,310476.42,0.1292420810724259,0.11031062192103845
R01A X Other nasal preparations,UNKNOWN_SKU_10759,30910.47,31068.589999999997,0.012932928135366804,0.013545009768691298
R01A X Other nasal preparations,UNKNOWN_SKU_111830,46567.48000000001,41096.810000000005,0.017107377268257874,0.020405932730991692
R01A X Other nasal preparations,UNKNOWN_SKU_111831,438819.93999999994,446869.26,0.18601835569250308,0.19229149132952453
R01A X Other nasal preparations,UNKNOWN_SKU_111832,0.0,0.81,3.371788610183827e-07,0.0
R01A X Other nasal preparations,UNKNOWN_SKU_112037,24667.29,26903.610000000004,0.011199171082818236,0.010809239847117858
R01A X Other nasal preparations,UNKNOWN_SKU_171331,35718.96000000001,27559.390000000003,0.011472152753779512,0.015652096591462175
R01A X Other nasal preparations,UNKNOWN_SKU_55966,106569.24000000002,99297.59000000001,0.04133462752848191,0.046698785131446
R01A X Other nasal preparations,UNKNOWN_SKU_74278,0.0,0.0,0.0,0.0
R01B A Sympathomimetics,CHLORPHENAMINUM+COFFEINUM*+PARACETAMOLUM+PHENYLPROPANOLAMINUM,66815.73999999999,527506.54,0.5539370712606477,0.19527413478573707
R01B A Sympathomimetics,CHLORPHENAMINUM+PHENYLEPHRINUM,275348.06,424779.50000000006,0.4460629287393523,0.8047258652142628
R02A A Antiseptics,ACETYLAMINONITROPROPOXYBENZENUM*,0.0,0.0,0.0,0.0
R02A A Antiseptics,ALLANTOINUM*+POVIDONUM,47327.41,45936.06,0.002571569819486043,0.0025603529932911825
R02A A Antiseptics,AMBAZONUM,555820.52,534677.6,0.029932057283868725,0.030069186801362287
R02A A Antiseptics,AMYLMETACRESOLUM+ASCORBIC ACID+DICHLOROBENZYL ALCOHOL*+SODIUM ASCORBATUM,380864.76000000007,429996.56999999995,0.024071855572605,0.020604301572917847
R02A A Antiseptics,AMYLMETACRESOLUM+DICHLOROBENZYL ALCOHOL*,1051255.25,927504.3700000001,0.051923091473962214,0.05687157877539823
R02A A Antiseptics,AMYLMETACRESOLUM+DICHLOROBENZYL ALCOHOL*+LEVOMENTHOLUM,586530.2,530490.26,0.02969764368444538,0.031730541629590034
R02A A Antiseptics,AMYLMETACRESOLUM+DICHLOROBENZYL ALCOHOL*+LIDOCAINUM,284625.15,317344.4,0.01776541743943444,0.015397860452715495
R02A A Antiseptics,ANETHOLUM*+DICHLOROBENZYL ALCOHOL*+MENTHA PIPERITA+MENTHOLUM*,11290.12,15531.53,0.0008694784402154226,0.0006107812055765707
R02A A Antiseptics,BENZALKONII CHLORIDUM,5.789999999999999,0.0,0.0,3.132316733824214e-07
R02A A Antiseptics,BENZOCAINUM+CETYLPYRIDINII CHLORIDUM,0.0,0.0,0.0,0.0
R02A A Antiseptics,BENZOCAINUM+CHLORHEXIDINUM,203232.45,139901.06,0.007831872032780044,0.01099461837635739
R02A A Antiseptics,BENZOCAINUM+CHLORHEXIDINUM+ENOXOLONUM,331537.74,274079.88000000006,0.015343404452544614,0.017935772208916432
R02A A Antiseptics,BENZYDAMINUM+CETYLPYRIDINIUM CHLORIDE,640424.3500000001,632688.5,0.03541885507237442,0.03464614694738335
R02A A Antiseptics,BICLOTYMOLUM,330936.66,406852.68,0.02277622575521307,0.01790325454151804
R02A A Antiseptics,CALENDULA OFFICINALIS*&,236205.33,255406.77,0.014298055632642708,0.012778409460750787
R02A A Antiseptics,CAMPHORA*+CHLOROBUTANOLUM+EUCALYPTUS VIMINALIS*&+HEXETIDINUM+MENTHOLUM*,751.2800000000001,129.67,7.259121885785485e-06,4.0643297336570916e-05
R02A A Antiseptics,CAMPHORA*+CHLOROBUTANOLUM+EUCALYPTUS VIMINALIS*&+LEVOMENTHOLUM,0.0,0.0,0.0,0.0
R02A A Antiseptics,CAMPHORA*+CHLOROBUTANOLUM+EUCALYPTUS VIMINALIS*&+MENTHOLUM*,155395.68,140118.62,0.007844051369230045,0.008406709651606092
R02A A Antiseptics,CETRARIA ISLANDICA*&,1002915.96,672653.1,0.03765613356791434,0.05425648435453154
R02A A Antiseptics,CETYLPYRIDINII CHLORIDUM,0.0,0.0,0.0,0.0
R02A A Antiseptics,CETYLPYRIDINII CHLORIDUM+MURAMIDASE,33568.08,15721.000000000002,0.0008800852561612836,0.001815990651232296
R02A A Antiseptics,CHLORHEXIDINUM+LIDOCAINUM,40317.26,45033.67,0.0025210526682674576,0.002181112748876367
R02A A Antiseptics,CHLOROBUTANOLUM+CHOLINI SALICYLAS+HEXETIDINUM,1084657.07,1299103.9300000002,0.07272579447962471,0.058678574971014544
R02A A Antiseptics,CINCHOCAINUM+DEQUALINII CHLORIDUM,2122617.2199999997,2405578.51,0.1346679078423401,0.11483090565992111
R02A A Antiseptics,DECAMETOXINUM*,4847206.640000001,4136688.53,0.23157805385054978,0.26222774560925466
R02A A Antiseptics,DEQUALINII CHLORIDUM+ENOXOLONUM+HYDROCORTISONUM+LIDOCAINUM+TYROTHRICINUM,95169.40999999999,105671.26999999999,0.0059156368377862815,0.005148544654424481
R02A A Antiseptics,DEQUALINII CHLORIDUM+MURAMIDASE,518109.7599999999,506542.11,0.02835699018102074,0.028029082404242612
R02A A Antiseptics,EUCALYPTUS VIMINALIS*&,674413.3199999998,568800.4299999999,0.03184230469697844,0.03648490721502494
R02A A Antiseptics,EUCALYPTUS VIMINALIS*&+MATRICARIA CHAMOMILLA*&+MENTHA PIPERITA+SALVIA OFFICINALIS*&+SULFANILAMIDUM+SULFATHIAZOLUM+THYMOL,71960.70999999999,61706.01999999999,0.0034543959301821304,0.0038929833525193688
R02A A Antiseptics,EUCALYPTUS VIMINALIS*&+MENTHA PIPERITA+SALVIA OFFICINALIS*&+SULFANILAMIDUM+SULFATHIAZOLUM+THYMOL,20636.73,9253.539999999999,0.0005180271052285911,0.0011164209794544417
R02A A Antiseptics,EUCALYPTUS VIMINALIS+MENTHA PIPERITA+SULFANILAMIDUM+SULFATHIAZOLUM+THYMOL,492043.67,363390.02,0.020343120592720178,0.026618939919054913
R02A A Antiseptics,FURAZIDINUM*,20441.309999999998,24638.620000000003,0.0013793070538871907,0.0011058490047372754
R02A A Antiseptics,GLYCEROLUM+IODUM*+KALII IODIDUM*,1990.91,1111.0100000000002,6.219601300475465e-05,0.00010770571171913587
R02A A Antiseptics,HEXETIDINUM,0.0,0.0,0.0,0.0
R02A A Antiseptics,IODUM*,92368.06999999999,87058.41,0.004873660903622164,0.00499699570521669
R02A A Antiseptics,IODUM*+KALII IODIDUM*,354093.78,334756.4099999999,0.01874016798209284,0.019156025430692055
R02A A Antiseptics,MURAMIDASE+PYRIDOXINUM,535645.76,599173.0599999999,0.03354261026620699,0.02897775781433487
R02A A Antiseptics,PHENOLUM PURUM*,680301.26,703491.41,0.039382508604866896,0.036803437318474914
R02A A Antiseptics,POVIDONUM,15691.459999999997,11916.37,0.0006670963389073618,0.0008488881301577426
R02A A Antiseptics,SULFANILAMIDUM+SULFATHIAZOLUM,617036.9799999999,832199.42,0.04658777684167493,0.033380919824565744
R02A A Antiseptics,TILIA CORDATA/PLATYPHYLLUS SCOP.*&,63337.04,51402.170000000006,0.00287757088936428,0.003426453717839268
R02A A Antiseptics,UNKNOWN_SKU_142316,10431.4,12899.74,0.0007221468724835542,0.0005643255401936772
R02A A Antiseptics,UNKNOWN_SKU_54798,0.0,0.0,0.0,0.0
R02A A Antiseptics,UNKNOWN_SKU_552960,1093.08,21692.83,0.0012143972932646253,5.9134244825709354e-05
R02A A Antiseptics,UNKNOWN_SKU_6269,23753.949999999997,19997.120000000003,0.001119468893689201,0.0012850586369503227
R02A A Antiseptics,VITAMIN C+CHLORHEXIDINUM,34559.32000000001,27730.82,0.0015524130668063381,0.0018696154809254898
R02A A Antiseptics,VITAMIN C+CHLORHEXIDINUM+TETRACAINUM,0.0,0.0,0.0,0.0
R02A A Antiseptics,VITAMIN C+DEQUALINII CHLORIDUM,64755.48000000001,85037.04999999999,0.004760502126610893,0.003503189526957155
R02A A Antiseptics,VITAMIN C+PROPOLIS*,1684.9999999999998,766.0099999999999,4.288239342739677e-05,9.115636781509154e-05
R02A A Antiseptics,VITAMIN C+SALVIA+SALVIA,147717.38999999998,208371.57,0.011664954300628383,0.007991323878650045
R02A B Antibiotics,CHLORHEXIDINUM+LIDOCAINUM+TYROTHRICINUM,477117.77999999997,679115.98,1.0,1.0
R02A X Other throat preparations,BENZYDAMINUM,396690.75,605376.67,0.2570480523868324,0.20250378930077242
R02A X Other throat preparations,BICLOTYMOLUM+ENOXOLONUM+MURAMIDASE,87386.52999999998,106034.27000000002,0.04502304753461929,0.04460931710367742
R02A X Other throat preparations,FLURBIPROFENUM,1322294.6700000002,1449697.9000000001,0.6155539851647751,0.6750086339225566
R02A X Other throat preparations,UNKNOWN_SKU_19505,1268.17,1141.18,0.00048455467638487855,0.0006473789229457974
R02A X Other throat preparations,UNKNOWN_SKU_5835,84011.18,26700.78,0.011337376936262323,0.042886259116526576
R02A X Other throat preparations,UNKNOWN_SKU_6865,23185.55,26401.25,0.01121019396581282,0.01183582357799501
R02A X Other throat preparations,UNKNOWN_SKU_716892,44093.159999999996,139758.85,0.059342789335313256,0.02250879805552624
R03A C Selective beta-2-adrenoceptor agonists,FENOTEROLUM,52501.03,40535.42,0.020264857316035622,0.02524876810551235
R03A C Selective beta-2-adrenoceptor agonists,FORMOTEROLUM,51757.09,42132.56,0.021063314917159112,0.02489099286673294
R03A C Selective beta-2-adrenoceptor agonists,INDACATEROLUM,2.6100000000000003,0.0,0.0,1.2551998457056412e-06
R03A C Selective beta-2-adrenoceptor agonists,SALBUTAMOLUM,1975089.4299999997,1917613.5599999998,0.9586718277668053,0.9498589838279089
R03A C Selective beta-2-adrenoceptor agonists,SALMETEROLUM,0.0,0.0,0.0,0.0
"R03A K Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics",BECLOMETASONUM+FORMOTEROLUM,0.0,8.32,8.051657888617623e-06,0.0
"R03A K Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics",BUDESONIDUM+FORMOTEROLUM,340480.41,733152.14,0.7095060350466217,0.5168538430385322
"R03A K Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics",FLUTICASONUM+SALMETEROLUM,318275.27999999997,300167.1,0.2904859132954898,0.48314615696146773
R03A L Adrenergics in combinations with anticholinergics incl. triple combinations with corticosteroids,GLYCOPYRRONII BROMIDUM+INDACATEROLUM,0.0,0.0,0.0,0.0
R03A L Adrenergics in combinations with anticholinergics incl. triple combinations with corticosteroids,IPRATROPII BROMIDUM+FENOTEROLUM,480622.74,514704.0,0.9583476345792078,0.9447637365017814
R03A L Adrenergics in combinations with anticholinergics incl. triple combinations with corticosteroids,IPRATROPII BROMIDUM+SALBUTAMOLUM,2972.37,1907.8,0.0035522079044464634,0.005842810074832914
R03A L Adrenergics in combinations with anticholinergics incl. triple combinations with corticosteroids,OLODATEROL+TIOTROPIUM BROMIDE,13780.1,11577.569999999998,0.021556733236336216,0.027087646259451224
R03A L Adrenergics in combinations with anticholinergics incl. triple combinations with corticosteroids,VILANTEROLUM+UMECLIDINII BROMIDUM*,11347.470000000001,8885.05,0.01654342428000946,0.02230580716393459
R03B A Glucocorticoids,BECLOMETASONUM,75104.23000000001,50589.21000000001,0.05138871407186873,0.10354768440779794
R03B A Glucocorticoids,BUDESONIDUM,544596.42,839895.73,0.853169312569883,0.750845834219678
R03B A Glucocorticoids,FLUTICASONUM,105609.91999999998,93957.09,0.09544197335824844,0.14560648137252433
R03B B Anticholinergics,IPRATROPII BROMIDUM,6801.8,27408.75,0.1871392531799591,0.18959578562056817
R03B B Anticholinergics,TIOTROPIUM BROMIDE,29073.469999999998,119053.04,0.812860746820041,0.8104042143794319
R03C C Selective beta-2-adrenoceptor agonists,BROMHEXINUM+PHENYLEPHRINUM+SALBUTAMOLUM,760.6700000000001,16547.86,1.0,1.0
R03C C Selective beta-2-adrenoceptor agonists,BROMHEXINUM+SALBUTAMOLUM,0.0,0.0,0.0,0.0
R03D A Xanthines,AMINOPHYLLINUM,541341.21,408311.41000000003,0.7684826824735418,0.7885583891629648
R03D A Xanthines,AMINOPHYLLINUM+ATROPA BELLADONNA*&+COFFEINUM*+CYTISINUM*+EPHEDRINUM*+PARACETAMOLUM+PHENOBARBITALUM,22719.53,21755.48,0.040945977064171406,0.03309497900471988
R03D A Xanthines,AMINOPHYLLINUM+KALII CHLORIDUM*+MAGNESII CHLORIDUM*,20730.81,4153.62,0.007817525940741536,0.030198059629791506
R03D A Xanthines,DOXOFYLLINUM,101703.22,97101.04000000001,0.18275381452154543,0.14814857220252386
R03D B Xanthines and adrenergics,AMINOPHYLLINUM+SALBUTAMOLUM,0.0,0.0,nan,nan
R03D C Leucotriene receptor antagonists,LEVOCETIRIZINUM+MONTELUKASTUM,50975.03,122140.41999999998,0.2182765894784397,0.11687757237984767
R03D C Leucotriene receptor antagonists,MONTELUKASTUM,385165.36,437426.78,0.7817234105215601,0.8831224276201521
R03D X Other systemic drugs for obstructive airway diseases,FENSPIRIDUM,0.0,0.0,0.0,0.0
R03D X Other systemic drugs for obstructive airway diseases,OMALIZUMABUM,11.82,97.27000000000001,0.0015276183727558445,0.00016450960063833065
R03D X Other systemic drugs for obstructive airway diseases,UNKNOWN_SKU_175948,0.0,0.0,0.0,0.0
R03D X Other systemic drugs for obstructive airway diseases,UNKNOWN_SKU_175950,0.0,0.0,0.0,0.0
R03D X Other systemic drugs for obstructive airway diseases,UNKNOWN_SKU_19110,41247.119999999995,37942.1,0.5958779588870106,0.5740733704468105
R03D X Other systemic drugs for obstructive airway diseases,UNKNOWN_SKU_19111,30590.970000000005,25634.910000000003,0.40259442274023366,0.42576211995255114
R05C A Expectorants,ACORUS+ALTHAEA+SAMBUCUS+INULA+URTICA+TILIA+MENTHA+CALENDULA+MATRICARIA+GLYCYRRHIZA+THYMUS+SALVIA*&,393676.44,333245.93,0.0394040317434858,0.04329650184395297
R05C A Expectorants,ALTHAEA OFFICINALIS*&,2005529.43,1700523.7,0.20107519349253544,0.22056795845872046
R05C A Expectorants,ALTHAEA OFFICINALIS*&+AMMONIUM CHLORIDE+ANISUM VULG.*&+GLYCYRRHIZA GLABRA/URALENSIS*&+NATRII HYDROCARBONAS*,132613.51,130796.54,0.01546578832665146,0.014584822704269721
R05C A Expectorants,ALTHAEA OFFICINALIS*&+ASCORBIC ACID,1261754.23,1095503.46,0.12953572490124193,0.1387676243612914
R05C A Expectorants,ALTHAEA OFFICINALIS*&+GLYCYRRHIZA GLABRA/URALENSIS*&,3067.42,3475.4100000000008,0.0004109432513148113,0.00033735459426065284
R05C A Expectorants,ALTHAEA OFFICINALIS*&+ORIGANUM VULGARE*&+TUSSILAGO FARFARA*&,112038.06000000001,93890.04000000001,0.011101849365593608,0.012321936439434664
R05C A Expectorants,ALTHAEA OFFICINALIS*&+THYMUS SERPYLLUM*&,166.12,41.080000000000005,4.857426537879688e-06,1.826986366346299e-05
R05C A Expectorants,AMBROXOLUM+CARBOCISTEINUM,127325.98000000001,109549.11,0.012953426341652897,0.014003300598463855
R05C A Expectorants,AMMONIUM*+ANISUM VULGARE GAERTN.*&,26216.6,46769.94,0.005530222680891935,0.002883299468574186
R05C A Expectorants,AMMONIUM*+ANISUM VULGARE GAERTN.*&+GLYCYRRHIZA GLABRA/URALENSIS*&,10304.09,11935.17,0.0014112514968866968,0.0011332429537445966
R05C A Expectorants,ANISUM VULGARE GAERTN.*&,1.8800000000000001,0.0,0.0,2.0676224227853613e-07
R05C A Expectorants,ANISUM VULGARE GAERTN.*&+THYMUS SERPYLLUM*&,0.0,0.0,0.0,0.0
R05C A Expectorants,ASCORBIC ACID+MALVA SYLVESTRIS+PLANTAGO (SEMENI PSYLLIUM),1098.11,1396.2400000000002,0.00016509574560002763,0.00012077004567472515
R05C A Expectorants,BROMHEXINE+GUAIFENESINUM+MENTHOLUM*+SALBUTAMOLUM,359348.88999999996,411431.76,0.048648966639497235,0.03952116077484203
R05C A Expectorants,BROMHEXINUM+GUAIFENESINUM+SALBUTAMOLUM,269698.47000000003,265105.01,0.03134683814262074,0.02966141510440985
R05C A Expectorants,CINEOLUM,11970.089999999997,13025.93,0.0015402263403739814,0.0013164694939765329
R05C A Expectorants,EUCALYPTUS VIMINALIS*&,0.0,0.0,0.0,0.0
R05C A Expectorants,EUCALYPTUS VIMINALIS*&+GLYCEROLUM+MENTHOLUM*,7646.529999999999,7988.369999999999,0.0009445696307790154,0.0008409647278989865
R05C A Expectorants,EUCALYPTUS VIMINALIS*&+MENTHA PIPERITA+PLANTAGO (SEMENI PSYLLIUM)+TUSSILAGO FARFARA*&,0.0,0.0,0.0,0.0
R05C A Expectorants,EUCALYPTUS VIMINALIS*&+MENTHOLUM*,1015.6800000000001,1000.23,0.00011827029566658714,0.0001117044011901402
R05C A Expectorants,GLYCYRRHIZA GLABRA/URALENSIS*&,218236.16,206155.67,0.024376485452589275,0.02400159456800924
R05C A Expectorants,GUAIFENESINUM,0.0,0.0,0.0,0.0
R05C A Expectorants,HEDERA HELIX*&,1518472.0299999998,1558248.7,0.18425215647508578,0.16700142646810667
R05C A Expectorants,INULA HELENIUM*&,41995.7,41527.020000000004,0.004910283568331561,0.004618683562796127
R05C A Expectorants,KALIUM BROMIDUM*+THYMUS SERPYLLUM*&,938228.27,759851.7799999999,0.08984722982052379,0.10318626642250628
R05C A Expectorants,LAVANDULA ANGUSTIFOLIA*&,4206.330000000001,5163.09,0.0006104997659070407,0.0004626118205124867
R05C A Expectorants,LEDUM PALUSTRE*&,10138.259999999998,10318.010000000002,0.0012200334856890946,0.0011150049842568038
R05C A Expectorants,LEDUM+MENTHA+CALENDULA+MATRICARIA+GLYCYRRHIZA+VIOLA*&,32235.29,23175.969999999998,0.002740398532597456,0.0035452344898398262
R05C A Expectorants,LEVOMENTHOLUM+OENOTHERA BIENNIS*&+THYMUS SERPYLLUM*&,87155.03000000001,62035.740000000005,0.007335298193111111,0.009585302887581429
R05C A Expectorants,MYRTUS COMMUNIS*,156253.96,253461.21000000002,0.02997003913770926,0.017184797411968454
R05C A Expectorants,NATRII HYDROCARBONAS*+THERMOPSIS LANCEOLATA*&,403403.03,384134.25,0.04542122444154115,0.04436623139614659
R05C A Expectorants,ORIGANUM VULGARE*&,39961.890000000014,38499.04,0.004552245827139523,0.00439500530962139
R05C A Expectorants,PINUS SILVESTRIS*&,16430.57,14743.53,0.00174332068851084,0.0018070327101672593
R05C A Expectorants,PLANTAGO (SEMENI PSYLLIUM),228677.68000000002,256758.86,0.03035996349561186,0.025149952061624233
R05C A Expectorants,PLANTAGO (SEMENI PSYLLIUM)+SAMBUCUS NIGRA*&+TILIA CORDATA/PLATYPHYLLUS SCOP.*&+VIOLA TRICOLOR/ARVENSIS MURR.*&,0.0,0.0,0.0,0.0
R05C A Expectorants,PLANTAGO MAJOR/PSYLLUM/LANCEOLATA*&+THYMUS SERPYLLUM*&,48624.43,68939.24,0.008151589432260391,0.00534771073208283
R05C A Expectorants,THYMUS SERPYLLUM*&,165337.93,167652.36,0.0198237347274138,0.018183851670474278
R05C A Expectorants,TUSSILAGO FARFARA*&,43846.44,39241.22,0.004640003490914682,0.0048222277927294135
R05C A Expectorants,TUSSILAGO FARFARA*&+PLANTAGO MAJOR/PSYLLUM/LANCEOLATA*&+GLYCYRRHIZA GLABRA/URALENSIS*&,227579.01000000004,197007.00000000003,0.023294718353166106,0.025029120427196492
R05C A Expectorants,UNKNOWN_SKU_-414261,0.0,1977.9200000000003,0.00023387539186472717,0.0
R05C A Expectorants,UNKNOWN_SKU_105760,0.0,0.0,0.0,0.0
R05C A Expectorants,UNKNOWN_SKU_112242,14692.000000000002,12666.549999999997,0.0014977321351845165,0.0016158249274235389
R05C A Expectorants,UNKNOWN_SKU_112587,0.0,0.0,0.0,0.0
R05C A Expectorants,UNKNOWN_SKU_128521,16796.59,13687.329999999998,0.0016184323265510411,0.0018472875590602325
R05C A Expectorants,UNKNOWN_SKU_128523,7096.040000000001,10196.949999999999,0.001205718976032918,0.0007804218838820126
R05C A Expectorants,UNKNOWN_SKU_128524,20668.309999999998,13945.970000000003,0.001649014721871324,0.0022730989998446228
R05C A Expectorants,UNKNOWN_SKU_137638,0.0,0.0,0.0,0.0
R05C A Expectorants,UNKNOWN_SKU_167898,0.0,0.0,0.0,0.0
R05C A Expectorants,UNKNOWN_SKU_374962,96878.03,64307.69000000001,0.007603940603596403,0.010654637611876218
R05C A Expectorants,UNKNOWN_SKU_408131,8613.380000000001,6960.900000000001,0.0008230783930751392,0.0009472988097856903
R05C A Expectorants,UNKNOWN_SKU_414261,0.0,1570.38,0.00018568659899112716,0.0
R05C A Expectorants,UNKNOWN_SKU_414264,10.05,1.3,1.5371602967973695e-07,1.1052981568613236e-06
R05C A Expectorants,UNKNOWN_SKU_77496,570.25,2023.21,0.00023923062185256968,6.271604715922086e-05
R05C A Expectorants,UNKNOWN_SKU_793670,9111.58,4694.429999999999,0.0005550839547764979,0.0010020908039895023
R05C A Expectorants,VIOLA TRICOLOR/ARVENSIS MURR.*&,13879.45,12529.880000000001,0.0014815718507411864,0.00152646074659193
R05C B Mucolytics,ACETYLCYSTEINUM,1999562.0799999998,1974150.9000000001,0.20427049567103303,0.19679770171199176
R05C B Mucolytics,ACETYLCYSTEINUM+AMBROXOLUM,1686270.1,1378227.52,0.14260876342221793,0.16596337941438186
R05C B Mucolytics,AMBROXOLUM,3674480.9699999997,3681389.4599999995,0.38092288170692346,0.361643890486486
R05C B Mucolytics,AMBROXOLUM+CARBOCISTEINUM,24784.35,27368.07,0.0028318449336671926,0.0024392856652020543
R05C B Mucolytics,AMBROXOLUM+LORATADINUM,681072.7999999999,637063.1799999999,0.06591857367760717,0.06703145807733613
R05C B Mucolytics,AMBROXOLUM+SALBUTAMOLUM,58713.28,57163.52,0.005914857149319745,0.005778584560861773
R05C B Mucolytics,BROMHEXINE,1165613.5199999998,1018593.13,0.10539646364024603,0.11472015003426386
R05C B Mucolytics,CARBOCISTEINUM,334060.73000000004,358001.55000000005,0.03704334560721682,0.03287839100060861
R05C B Mucolytics,DORNASUM ALFA,134.82999999999998,362.64,3.7523298016450215e-05,1.3270022665076669e-05
R05C B Mucolytics,ERDOSTEINUM,532709.72,530432.46,0.05488521749994157,0.05242950425207036
R05C B Mucolytics,UNKNOWN_SKU_6094,0.0,0.0,0.0,0.0
R05C B Mucolytics,VITAMIN C+AMBROXOLUM,3092.7,1643.2699999999998,0.00017003339381064457,0.0003043847741324825
R05D B Other cough suppressants,BUTAMIRATUM,198596.53,227307.01,0.14963539757435534,0.1253323447766498
R05D B Other cough suppressants,CETRARIA ISLANDICA*&,382403.3,365291.0,0.2404697682457476,0.2413310153975432
R05D B Other cough suppressants,CLOPERASTINUM,0.0,0.0,0.0,0.0
R05D B Other cough suppressants,GLAUCINUM*,265324.37,258629.58999999997,0.17025494076994155,0.1674436377034755
R05D B Other cough suppressants,GLAUCINUM*+EPHEDRINUM*,0.0,12303.079999999998,0.008099073878931844,0.0
R05D B Other cough suppressants,LEVODROPROPIZINUM,363572.57000000007,390920.65,0.25734167583646195,0.22944712425022057
R05D B Other cough suppressants,OXELADINUM,11978.929999999998,733.2500000000001,0.0004826958714181145,0.007559786592521801
R05D B Other cough suppressants,PRENOXDIAZINUM,211375.07,41209.06,0.027127777875242225,0.13339675748830299
R05D B Other cough suppressants,UNKNOWN_SKU_449836,151308.51,222678.81,0.14658866994790143,0.09548933379128612
R05F A Opium derivatives and expectorants,CODEINUM*+NATRII HYDROCARBONAS*+THERPINI HYDRAS,1612941.98,1261465.2699999998,0.9871273793799444,0.9953695200668964
R05F A Opium derivatives and expectorants,NATRII HYDROCARBONAS+GLYCYRRHIZA GLABRA/URALENSIS*&+THERMOPSIS LANCEOLATA*&+CODEINUM,7503.4400000000005,16450.12,0.01287262062005529,0.004630479933103827
R05F B Other cough suppressants and expectorants,AMBROXOLUM+GLYCYRRHIZA GLABRA/URALENSIS*&+KETOTIFENUM+THEOBROMINUM,38037.03999999999,51439.42,0.03137133105051471,0.025051146943463953
R05F B Other cough suppressants and expectorants,BENZOCAINUM+DEXTROMETHORPHANUM+NATRII BENZOAS+SULFOGAIACOLUM,586657.5800000001,597268.0700000001,0.3642555524512523,0.386371948029525
R05F B Other cough suppressants and expectorants,BUTAMIRATUM+GUAIFENESINUM,415546.66000000003,496473.57999999996,0.302784071749141,0.27367851025015766
R05F B Other cough suppressants and expectorants,EUCALYPTUS VIMINALIS*&+PINUS SILVESTRIS*&,99315.12000000001,96888.86,0.05908955626185079,0.06540881374648912
R05F B Other cough suppressants and expectorants,GLAUCINUM*+EPHEDRINUM*,378818.79,397625.23999999993,0.24249948848724118,0.24948958103036448
R05X OTHER COLD PREPARATIONS,ALTHAEA OFFICINALIS*&+THYMUS SERPYLLUM*&,73511.41,62811.6,0.009945631226990546,0.011694146243160147
R05X OTHER COLD PREPARATIONS,ANISUM VULG.*&+CAPSICUM ANNUUM*&+MENTHOLUM*,49578.689999999995,67658.25,0.01071305306605043,0.00788694505253404
R05X OTHER COLD PREPARATIONS,ANISUM VULGARE GAERTN.*&+CAPSICUM ANNUUM*&+LEVOMENTHOLUM,26148.629999999997,29516.500000000004,0.0046736625736562435,0.004159706680613046
R05X OTHER COLD PREPARATIONS,ASCORBIC ACID+MALVA SYLVESTRIS+PLANTAGO (SEMENI PSYLLIUM),191216.58,129519.58000000002,0.020508217898520344,0.030418606453568656
R05X OTHER COLD PREPARATIONS,CAMPHORA*+CARYOPHYLLUS AROMATICUS*&+EUCALYPTUS VIMINALIS*&+MENTHOLUM*+OLEUM TEREBINTHINE*,0.0,0.0,0.0,0.0
R05X OTHER COLD PREPARATIONS,CAMPHORA*+EUCALYPTUS VIMINALIS*&+LEVOMENTHOLUM+PINUS SILVESTRIS*&,12213.720000000001,6090.349999999999,0.0009643501382436025,0.001942950459704282
R05X OTHER COLD PREPARATIONS,CAMPHORA*+EUCALYPTUS VIMINALIS*&+MENTHOLUM*+METHYL SALICYLAT*+PINUS SILVESTRIS*&+THYMOL,71597.49,73425.06999999999,0.011626175245272636,0.011389681121654395
